Running Forward KL,Itration,Real Sto Return,Running Env Steps,Running Reverse KL,Running Update Time,Real Det Return,Reward Loss,q,clip,folder,episode,environment,seed
24.2025,99,3336.98,495000,12.2239,99,3340.51,-89.44650268554688,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,495000,Hopper-v5,789
24.2023,100,3395.26,500000,12.8048,100,3400.02,-61.67936325073242,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,500000,Hopper-v5,789
24.5507,101,3390.81,505000,13.0433,101,3383.6,-81.5757064819336,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,505000,Hopper-v5,789
24.8131,102,3422.18,510000,13.1196,102,3451.54,-80.59197998046875,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,510000,Hopper-v5,789
23.8121,103,3322.97,515000,12.2026,103,3384.06,-86.86839294433594,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,515000,Hopper-v5,789
24.2152,104,3342.56,520000,12.3019,104,3423.47,-88.9295654296875,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,520000,Hopper-v5,789
25.7665,105,2939.98,525000,16.7224,105,3399.42,-143.96180725097656,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,525000,Hopper-v5,789
25.2145,106,2636.81,530000,13.7286,106,3340.96,-117.25782012939452,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,530000,Hopper-v5,789
26.0891,107,2658.8,535000,16.8839,107,3502.82,-111.74082946777344,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,535000,Hopper-v5,789
24.9265,108,3357.17,540000,13.7201,108,3436.51,-84.3443603515625,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,540000,Hopper-v5,789
25.0078,109,3038.66,545000,16.6219,109,3476.29,-125.36385345458984,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,545000,Hopper-v5,789
27.1667,110,2443.6,550000,30.5272,110,3474.43,-238.1475372314453,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,550000,Hopper-v5,789
24.2507,111,3435.96,555000,13.0345,111,3435.24,-85.94056701660156,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,555000,Hopper-v5,789
25.3693,112,2594.71,560000,15.7691,112,3448.14,-123.73004913330078,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,560000,Hopper-v5,789
24.0184,113,3341.76,565000,13.0738,113,3407.69,-105.0435028076172,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,565000,Hopper-v5,789
24.9524,114,2307.94,570000,16.3922,114,3462.2,-143.48524475097656,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,570000,Hopper-v5,789
25.2544,115,3322.29,575000,13.5594,115,3439.57,-94.46379852294922,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,575000,Hopper-v5,789
22.6094,116,3427.87,580000,11.4259,116,3442.66,-76.13381958007812,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,580000,Hopper-v5,789
24.2137,117,3362.0,585000,12.7938,117,3429.26,-100.00824737548828,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,585000,Hopper-v5,789
26.2222,118,2685.82,590000,22.5287,118,3427.63,-175.38145446777344,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,590000,Hopper-v5,789
26.4337,119,2901.96,595000,23.7614,119,3447.92,-200.29718017578125,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,595000,Hopper-v5,789
25.2538,120,3112.79,600000,15.5846,120,3420.01,-137.9793701171875,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,600000,Hopper-v5,789
24.8189,121,2383.49,605000,33.5541,121,3281.02,-260.9854431152344,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,605000,Hopper-v5,789
24.2081,122,3279.92,610000,12.4645,122,3371.24,-120.1352310180664,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,610000,Hopper-v5,789
24.5841,123,3134.16,615000,14.0739,123,3436.58,-115.12937927246094,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,615000,Hopper-v5,789
24.4577,124,3318.96,620000,12.8613,124,3403.71,-110.84857940673828,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,620000,Hopper-v5,789
26.581,125,2358.62,625000,21.647,125,3425.7,-249.3098602294922,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,625000,Hopper-v5,789
24.8956,126,3326.11,630000,13.2224,126,3434.15,-106.67745971679688,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,630000,Hopper-v5,789
25.9553,127,2591.58,635000,14.6865,127,3391.17,-204.01780700683597,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,635000,Hopper-v5,789
24.9501,128,3341.39,640000,12.7393,128,3365.42,-138.49681091308594,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,640000,Hopper-v5,789
26.8511,129,2002.72,645000,24.2385,129,3420.07,-282.5248718261719,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,645000,Hopper-v5,789
27.0154,130,2149.56,650000,25.983,130,3446.97,-316.93585205078125,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,650000,Hopper-v5,789
26.0748,131,2567.09,655000,15.6484,131,3407.81,-215.3797149658203,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,655000,Hopper-v5,789
24.955,132,3404.94,660000,12.9244,132,3397.19,-153.85203552246094,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,660000,Hopper-v5,789
26.6815,133,2366.76,665000,15.9069,133,3383.01,-249.93475341796875,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,665000,Hopper-v5,789
24.2898,134,3318.28,670000,13.0352,134,3446.4,-109.64215087890624,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,670000,Hopper-v5,789
24.6032,135,3171.18,675000,13.2973,135,3407.76,-136.15457153320312,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,675000,Hopper-v5,789
24.2495,136,3398.83,680000,12.705,136,3383.6,-127.89690399169922,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,680000,Hopper-v5,789
24.9079,137,3132.56,685000,13.2274,137,3400.35,-150.2858428955078,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,685000,Hopper-v5,789
24.2534,138,3023.76,690000,12.718,138,3440.85,-136.12950134277344,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,690000,Hopper-v5,789
25.2609,139,2784.98,695000,13.5757,139,3418.99,-184.99530029296875,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,695000,Hopper-v5,789
26.0316,140,2654.94,700000,15.1425,140,3415.29,-235.5090789794922,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,700000,Hopper-v5,789
24.5005,141,3376.39,705000,12.4912,141,3372.41,-150.71322631835938,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,705000,Hopper-v5,789
23.453,142,2879.46,710000,12.2606,142,3339.95,-176.52085876464844,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,710000,Hopper-v5,789
24.7393,143,3070.1,715000,12.578,143,3415.98,-133.04623413085938,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,715000,Hopper-v5,789
25.6698,144,2876.95,720000,13.9436,144,3427.08,-189.0882568359375,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,720000,Hopper-v5,789
24.5367,145,3195.76,725000,12.8118,145,3416.51,-155.24488830566406,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,725000,Hopper-v5,789
25.083,146,3379.36,730000,12.4373,146,3379.72,-169.56971740722656,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,730000,Hopper-v5,789
23.6954,147,2975.75,735000,13.4245,147,3356.77,-165.36444091796875,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,735000,Hopper-v5,789
24.0791,148,2818.51,740000,14.1058,148,3415.15,-180.99383544921875,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,740000,Hopper-v5,789
25.4176,149,2305.83,745000,20.6137,149,3453.83,-276.0198669433594,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,745000,Hopper-v5,789
24.2445,150,3420.25,750000,12.3605,150,3442.52,-149.9550323486328,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,750000,Hopper-v5,789
24.4299,151,3226.48,755000,12.2923,151,3369.54,-153.59591674804688,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,755000,Hopper-v5,789
25.092,152,2592.37,760000,29.1812,152,3453.24,-320.8847045898437,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,760000,Hopper-v5,789
24.6713,153,3233.83,765000,12.559,153,3433.29,-155.89942932128906,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,765000,Hopper-v5,789
24.7536,154,3372.58,770000,12.7896,154,3444.57,-147.4308624267578,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,770000,Hopper-v5,789
24.0791,155,2984.91,775000,14.0418,155,3427.1,-189.16357421875,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,775000,Hopper-v5,789
24.3861,156,3381.29,780000,12.5761,156,3407.71,-144.55426025390625,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,780000,Hopper-v5,789
23.6137,157,3363.02,785000,12.0863,157,3409.47,-153.85723876953125,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,785000,Hopper-v5,789
24.1906,158,3088.15,790000,12.2318,158,3432.44,-207.5856475830078,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,790000,Hopper-v5,789
24.9246,159,2917.63,795000,12.6013,159,3397.3,-204.30844116210935,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,795000,Hopper-v5,789
24.7103,160,3342.03,800000,12.6977,160,3432.65,-169.1020965576172,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,800000,Hopper-v5,789
23.9457,161,3192.28,805000,12.4217,161,3442.53,-169.27296447753906,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,805000,Hopper-v5,789
24.5693,162,3222.91,810000,14.1568,162,3420.94,-199.91552734375,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,810000,Hopper-v5,789
24.2376,163,3380.3,815000,12.6526,163,3474.87,-172.52684020996094,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,815000,Hopper-v5,789
25.2462,164,2787.1,820000,14.8115,164,3465.68,-232.2886657714844,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,820000,Hopper-v5,789
23.8516,165,2902.53,825000,12.251,165,3431.31,-151.93980407714844,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,825000,Hopper-v5,789
26.1898,166,2436.72,830000,15.9414,166,3476.32,-307.6425170898437,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,830000,Hopper-v5,789
24.6338,167,3171.74,835000,12.7015,167,3391.92,-179.42816162109375,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,835000,Hopper-v5,789
25.8889,168,2277.71,840000,18.8459,168,3453.57,-341.5060119628906,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,840000,Hopper-v5,789
23.4032,169,3314.35,845000,11.8875,169,3435.73,-158.24655151367188,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,845000,Hopper-v5,789
25.5583,170,2675.22,850000,14.6445,170,3462.95,-275.3531494140625,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,850000,Hopper-v5,789
23.8181,171,2948.01,855000,12.6858,171,3438.05,-161.24618530273438,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,855000,Hopper-v5,789
25.5532,172,2931.05,860000,18.2946,172,3478.23,-264.09942626953125,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,860000,Hopper-v5,789
24.0422,173,3298.94,865000,12.3659,173,3429.89,-179.26287841796875,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,865000,Hopper-v5,789
23.2515,174,2723.75,870000,16.0917,174,3458.88,-232.6047821044922,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,870000,Hopper-v5,789
29.961,175,1666.9,875000,18.1051,175,3400.25,-490.3670349121094,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,875000,Hopper-v5,789
24.167,176,3403.44,880000,12.3573,176,3419.83,-186.634033203125,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,880000,Hopper-v5,789
25.24,177,3340.79,885000,14.2793,177,3398.62,-257.6953430175781,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,885000,Hopper-v5,789
24.0733,178,3077.84,890000,11.6499,178,3420.19,-229.3966522216797,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,890000,Hopper-v5,789
26.631,179,2272.27,895000,19.4411,179,3131.53,-451.0906982421875,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,895000,Hopper-v5,789
23.6458,180,3044.58,900000,10.6223,180,3464.03,-213.25424194335935,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,900000,Hopper-v5,789
24.6764,181,3340.94,905000,12.5149,181,3396.94,-207.5836334228516,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,905000,Hopper-v5,789
24.268,182,3261.17,910000,13.9747,182,3406.05,-221.1368408203125,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,910000,Hopper-v5,789
24.6216,183,3254.79,915000,12.9394,183,3420.04,-202.40562438964844,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,915000,Hopper-v5,789
25.1002,184,2983.88,920000,12.6564,184,3418.67,-250.2180938720703,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,920000,Hopper-v5,789
24.5017,185,3335.06,925000,12.3954,185,3411.99,-215.16493225097656,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,925000,Hopper-v5,789
25.0138,186,3391.03,930000,13.1302,186,3416.02,-272.9958801269531,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,930000,Hopper-v5,789
24.1006,187,3379.41,935000,11.8965,187,3398.01,-210.46560668945312,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,935000,Hopper-v5,789
27.0329,188,1937.25,940000,14.7236,188,3452.31,-399.52825927734375,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,940000,Hopper-v5,789
24.1706,189,1035.0,945000,21.2744,189,1212.07,-315.36151123046875,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,945000,Hopper-v5,789
25.7798,190,2302.67,950000,16.6265,190,3416.83,-400.8177490234375,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,950000,Hopper-v5,789
24.418,191,3002.02,955000,13.1729,191,3404.59,-289.5797424316406,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,955000,Hopper-v5,789
25.1677,192,2607.51,960000,13.9885,192,3452.41,-317.1614990234375,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,960000,Hopper-v5,789
23.7944,193,3120.04,965000,12.6791,193,3459.72,-213.2328186035156,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,965000,Hopper-v5,789
23.7452,194,3268.16,970000,12.133,194,3428.38,-219.66331481933597,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,970000,Hopper-v5,789
25.1061,195,2935.0,975000,13.0579,195,3459.24,-221.5571136474609,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,975000,Hopper-v5,789
25.0842,196,2874.13,980000,14.7188,196,3433.25,-295.3001403808594,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,980000,Hopper-v5,789
25.1134,197,2471.46,985000,24.8124,197,3466.87,-440.5442504882813,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,985000,Hopper-v5,789
24.4598,198,2473.22,990000,17.9435,198,3429.59,-363.3774719238281,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,990000,Hopper-v5,789
23.6247,199,3239.5,995000,11.607,199,3392.6,-220.1267852783203,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed789,995000,Hopper-v5,789
38.6941,0,191.64,0,26.4743,0,159.81,191.54351806640625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,0,Hopper-v5,456
38.0406,1,193.77,5000,31.6088,1,184.22,150.22776794433594,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,5000,Hopper-v5,456
39.0237,2,211.42,10000,113.6495,2,206.05,137.0659637451172,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,10000,Hopper-v5,456
37.8153,3,256.63,15000,51.842,3,257.63,142.40640258789062,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,15000,Hopper-v5,456
36.7455,4,288.44,20000,76.5474,4,300.8,105.32807159423828,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,20000,Hopper-v5,456
35.1847,5,337.57,25000,117.4684,5,352.66,117.0337905883789,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,25000,Hopper-v5,456
33.5019,6,466.59,30000,118.9632,6,676.79,114.19934844970705,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,30000,Hopper-v5,456
35.5349,7,521.52,35000,127.4005,7,552.48,87.95710754394531,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,35000,Hopper-v5,456
35.5986,8,405.18,40000,66.383,8,559.54,38.55096435546875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,40000,Hopper-v5,456
35.2488,9,524.84,45000,50.2993,9,556.16,39.02643203735352,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,45000,Hopper-v5,456
35.9415,10,525.0,50000,55.4173,10,332.94,21.110652923583984,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,50000,Hopper-v5,456
34.0985,11,728.9,55000,37.5908,11,865.83,8.625641822814941,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,55000,Hopper-v5,456
35.4818,12,641.79,60000,23.4365,12,692.19,24.555011749267575,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,60000,Hopper-v5,456
36.0771,13,709.38,65000,19.8411,13,794.42,-32.874481201171875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,65000,Hopper-v5,456
35.9823,14,619.83,70000,20.2634,14,639.33,-43.53423309326172,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,70000,Hopper-v5,456
35.6398,15,737.9,75000,19.7943,15,721.31,-49.87763595581055,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,75000,Hopper-v5,456
34.2366,16,780.76,80000,19.969,16,804.29,-54.075958251953125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,80000,Hopper-v5,456
34.3985,17,738.14,85000,21.0508,17,720.9,-73.81914520263672,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,85000,Hopper-v5,456
34.4006,18,709.19,90000,22.7537,18,730.58,-81.07646179199219,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,90000,Hopper-v5,456
33.1553,19,831.8,95000,24.9499,19,793.08,-90.21053314208984,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,95000,Hopper-v5,456
34.2039,20,705.41,100000,25.7826,20,752.99,-103.99696350097656,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,100000,Hopper-v5,456
33.9116,21,1177.93,105000,22.4625,21,1302.53,-91.2043914794922,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,105000,Hopper-v5,456
34.3009,22,751.09,110000,21.5511,22,743.05,-115.73810577392578,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,110000,Hopper-v5,456
34.2562,23,1144.79,115000,20.0293,23,1293.39,-104.35143280029295,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,115000,Hopper-v5,456
33.6587,24,1478.19,120000,20.15,24,1833.77,-92.19332122802734,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,120000,Hopper-v5,456
33.3239,25,947.59,125000,25.3387,25,989.08,-133.9951629638672,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,125000,Hopper-v5,456
34.4381,26,1074.08,130000,23.8246,26,1150.61,-129.603515625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,130000,Hopper-v5,456
33.4389,27,1205.55,135000,21.7673,27,1218.93,-127.3260269165039,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,135000,Hopper-v5,456
32.3897,28,1265.83,140000,23.9285,28,1372.62,-140.43687438964844,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,140000,Hopper-v5,456
31.6335,29,1473.94,145000,22.0193,29,1638.37,-130.77481079101562,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,145000,Hopper-v5,456
31.7679,30,1652.14,150000,19.6616,30,1773.44,-122.78258514404295,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,150000,Hopper-v5,456
32.3442,31,2795.76,155000,18.4633,31,3235.76,-41.01485061645508,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,155000,Hopper-v5,456
30.7933,32,2419.63,160000,18.0547,32,3166.68,-60.16299057006836,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,160000,Hopper-v5,456
29.7013,33,3073.73,165000,17.1626,33,3083.0,-29.103099822998047,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,165000,Hopper-v5,456
30.9396,34,2702.16,170000,18.2435,34,3201.58,-69.06387329101562,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_29_q4_seed456,170000,Hopper-v5,456
